ASX Industrials Market - Weekly
"Trading data for the week ending Friday, September 18, 2015"
"XAO 5194.3 at 2015-09-18T17:03:05. Report at Friday, September 18, 2015. Processed Monday at 21/09/2015 3:58:09 PM."



ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change [see notes],Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TPM,6255.64,245.477,293.163,8.317,.26,39.15,23.60,43.1,10.25,2.30,1.01,f,TPG Telecom,-,10.18,+73,10.18,10.25,10.25,9.32,+5.80,10.25,6.05,
TPE,177.107,2.696,-,.130,-,-,-,-,-,-,-,,TPI Enterprises,-,2.85,-15,2.75,2.85,3.00,2.75,-6.92,4.74,2.45,
TME,4407.88,155.152,180.564,1.298,-,-,17.89,18.3,14.99,1.19,4.58,,Trade Me Grp,-,3.27,+11,3.21,3.33,3.32,3.13,+1.56,3.83,2.68,
TTC,146.903,.857,-,.110,-,-,-,-,-,-,-,,Traditional Therapy,-,.50,-.5,.48,.50,.51,.50,-2.91,.51,.48,
TTI,528.492,18.768,45.907,.012,-.03,-,.15,28.7,-,-,-,f,Traffic Tech,-,.043,+.3,.04,.043,.044,.041,+5.58,.057,.038,
TSN,1225.00,463.185,692.566,.005,-,-,-.05,-,-,-,-,,Transaction Solutions,-,.003,-.1,.003,.004,.004,.003,-26.92,.007,.003,
TSE,9661.34,434.662,560.766,.512,.52,1.92,9.50,10.5,-,-,-,,Transfield Services,-,1.00,+2,.99,1.005,1.005,.915,+.12,1.97,.91,
TCO,-,-,.010,.012,1.31,-,9.21,-,5.00,1.84,-,f,Transmetro Corp,-,-,-,.90,1.29,.90,.90,-1.92,1.10,.90,
TPI,30739.0,1168.44,1134.02,.933,.12,4.92,-1.50,-,1.50,-,2.54,f,Transpacific Indust,-,.59,-4.5,.59,.60,.645,.59,-9.01,.945,.59,
TCL,16251.0,830.629,818.490,18.720,2.89,3.37,-9.50,-,40.00,-,4.11,p,Transurban Grp,-,9.74,+15,9.68,9.78,9.83,9.46,-.36,10.59,7.54,
TRG,213.890,11.961,5.375,.215,8.11,.94,541.50,1.4,52.00,10.41,6.80,f,Treasury Grp,-,7.65,-3,7.60,7.83,7.91,7.36,-2.31,13.99,6.68,
TWE,9417.75,486.123,682.374,4.051,3.47,1.79,11.90,52.3,14.00,.85,2.25,,Treasury Wine,-,6.22,+9,6.05,6.30,6.295,6.06,-.45,6.47,4.08,
TYO,-,.036,.112,.034,.25,.44,1.50,7.3,-,-,-,,Treyo Leisure,-,.11,-,.115,.15,.11,.11,-1.92,.20,.11,
TAU,2.880,.340,.154,.004,.26,.50,1.70,7.6,-,-,-,,Trustees Australia,-,.13,+1,.13,.18,.13,.13,+6.41,.16,.073,
TTA,-,1.648,2.350,.003,.07,.31,-4.11,-,-,-,-,f,TTA Hldgs,-,.022,-,.023,.025,.022,.022,-1.92,.045,.02,
TUP,-,21.015,10.345,.128,.01,20.00,-.41,-,-,-,-,,TTG Fintech,-,.20,-,.12,.225,.20,.20,-1.92,3.15,.19,
TWH,-,18.805,23.779,.002,-,-,-.07,-,-,-,-,,TW Hldgs,-,.004,-,.002,.004,.004,.004,-1.92,.004,.002,
TDX,1046.62,89.880,685.977,.001,-,-,-.03,-,-,-,-,,Tyrian Diagnostics,-,.001,-,.001,.002,.001,.001,-1.92,.002,.001,
TZL,379.740,57.904,56.849,.040,.02,4.25,-1.57,-,-,-,-,,TZ,-,.085,+1.5,.081,.085,.085,.069,+19.51,.155,.068,
UBP,-,.012,-,-,-,-,-,-,-,-,-,,UBS IQ MSCI Asia APEX 50,-,17.24,-,17.81,17.88,17.24,17.24,-1.92,20.46,17.24,
UBA,.002,.060,-,.077,-,-,-,-,-,-,-,p,UBS IQ MSCI Au,-,17.41,+35,17.62,17.77,17.41,17.06,+.13,20.35,16.98,
UBE,25.909,.245,-,.005,-,-,-,-,-,-,-,,UBS IQ MSCI Eu Ethical,-,20.49,-22,20.42,20.49,20.70,20.24,-2.99,21.66,19.65,
UBJ,10.205,.100,-,.005,-,-,-,-,-,-,-,,UBS IQ MSCI Japan,-,19.79,-60,18.00,19.70,20.39,19.79,-4.87,21.50,19.46,
UBU,.400,.064,-,.003,-,-,-,-,-,-,-,,UBS IQ MSCI US,-,20.69,+10,20.54,20.60,20.69,20.59,-1.44,21.55,19.55,
UBW,-,.126,-,.005,-,-,-,-,-,-,-,,UBS IQ MSCI WexAu,-,19.78,-,20.54,20.60,19.78,19.78,-1.92,21.67,19.78,
ETF,-,.265,.387,.054,-,-,-1033.62,-,53.36,-,2.70,p,UBS IQ Res Pf Au,-,19.75,-,19.00,23.46,19.75,19.75,-1.92,23.00,19.17,
DIV,.100,.448,.514,.022,-,-,-10.87,-,129.91,-,6.93,p,UBS Research Aus Div,-,18.74,+44,18.94,19.10,18.74,18.30,+.48,22.33,18.30,
UGL,6062.02,237.083,181.822,.345,.35,5.91,-142.00,-,-,-,-,,UGL,-,2.07,+11,2.02,2.08,2.07,1.845,+3.69,3.023,1.31,
UUL,1.823,1.574,3.131,.001,.15,.31,-1.57,-,-,-,-,,Ultima United,-,.046,-.4,.046,.16,.05,.046,-9.92,.205,.041,
UNS,4186.83,108.805,95.981,.073,-.05,-,-17.57,-,-,-,-,,Unilife Corp,-,.27,-3,.265,.27,.34,.25,-11.92,1.00,.25,
UOS,75.588,4.912,6.942,.252,.80,.61,7.90,6.2,2.50,3.16,5.10,,Utd Overseas Aust,-,.49,+.5,.49,.50,.50,.48,-.89,.56,.44,
UPG,86.160,4.582,5.001,.026,1.47,.50,3.70,20.0,-,-,-,,Unity Pacific Grp,X,.74,+3,.74,.75,.74,.715,+2.30,.843,.179,
UBI,383.936,38.254,91.073,.067,.09,4.22,-3.65,-,-,-,-,,Universal Biosensors,-,.38,+1,.37,.38,.38,.34,+.78,.44,.145,
UBN,971.321,47.351,-,.207,.10,8.90,-.07,-,-,-,-,,Urbanise.com,-,.89,+16.5,.89,.90,.92,.68,+20.84,1.60,.60,
USH,-,.451,.003,.002,.01,9.80,-1.47,-,-,-,-,,US Masters Hldgs,-,.098,-,-,.10,.098,.098,-1.92,.20,.098,
URF,85.234,10.833,24.374,.625,2.01,1.09,3.91,56.0,10.00,.39,4.57,,US Masters Res Prop,-,2.19,-11,2.11,2.18,2.29,2.19,-6.71,2.35,1.92,
USF,52.427,1.134,1.608,.094,2.22,1.08,46.85,5.1,-,-,-,,US Select POF,-,2.40,-2,2.40,2.45,2.40,2.39,-2.75,2.80,1.74,
USG,13.125,.796,1.480,.137,2.29,1.08,54.70,4.5,-,-,-,,US Select POF II,-,2.48,-2,2.48,-,2.50,2.48,-2.72,2.58,1.84,
USR,-,1.130,-,.010,.97,.75,7.14,10.2,2.30,3.10,3.15,,US Residential Fund,-,.73,-,.715,.73,.73,.73,-1.92,1.03,.655,
USRO,-,.683,-,-,-,-,-,-,-,-,-,,  opt jul16,-,.01,-,.001,.009,.01,.01,-1.92,.025,.01,
UCM,20.000,3.752,4.171,.013,-,-,-1.50,-,-,-,-,,USCOM,-,.13,-,.14,.16,.13,.13,-1.92,.26,.13,
UXC,4091.62,116.483,105.182,.415,-.02,-,6.84,18.2,5.30,1.29,4.26,f,UXC,-,1.245,+4.5,1.23,1.25,1.245,1.155,+1.83,1.245,.71,
VMX,-,3.676,5.010,.006,.11,1.68,8.26,2.2,1.00,8.26,5.41,f,Valmec,-,.185,-,.165,.19,.185,.185,-1.92,.24,.15,
VMXO,-,1.367,2.556,-,-,-,-,-,-,-,-,,  opt jan18,-,.033,-,.025,.038,.033,.033,-1.92,.07,.026,
VMG,1717.97,180.274,476.887,.029,-,-,-.30,-,-,-,-,,VDM Grp,-,.006,-,.005,.006,.006,.005,-1.92,.014,.003,
VELCP,-,.141,.307,.083,13.60,.68,53.37,17.4,.50,106.74,.05,f,Vealls,-,9.30,-,9.02,9.30,9.30,9.30,-1.92,9.75,8.97,
VELIN,-,.030,.030,.004,-,-,-,-,10.80,-,7.15,f,  income,-,1.51,-,1.51,-,1.51,1.51,-1.92,1.60,1.446,
VELPA,-,-,.002,-,-,-,-,-,.70,-,.23,f,  7% cum pf,-,3.00,-,-,-,2.993,2.993,-1.92,3.00,2.993,
VED,31951.8,487.436,578.260,2.209,-,-,9.30,28.2,10.00,.93,3.82,,Veda Grp,-,2.62,+51,2.62,2.64,2.80,1.992,+22.25,2.80,1.992,
VIA,-,-,.004,.015,.06,8.17,-3.39,-,-,-,-,,Viagold Capital,-,.49,-,-,.08,.49,.49,-1.92,.49,.49,
VIG,-,.352,1.857,.004,.02,10.00,.60,33.3,.48,1.25,2.40,,Victor Grp Hldgs,-,.20,-,.20,.21,.20,.20,-1.92,.30,.13,
VII,-,2.706,3.092,.017,.30,.40,3.29,3.6,-,-,-,,Vietnam Industrial,-,.12,-,.08,.29,.12,.12,-1.92,.13,.08,
VLW,594.330,48.588,52.744,.231,2.00,1.04,25.60,8.2,16.00,1.60,7.66,f,Villa World Grp,-,2.09,+4,2.07,2.09,2.10,1.99,+.03,2.40,1.685,
VRL,988.691,42.964,45.413,1.083,1.08,6.26,27.50,24.6,28.00,.98,4.14,f,Village Roadshow,-,6.76,-24,6.56,6.83,7.00,6.60,-5.35,7.47,5.08,
VLA,343.398,59.638,18.755,.106,.12,4.79,-2.30,-,-,-,-,,Viralytics,-,.575,-.5,.575,.59,.60,.575,-2.78,.93,.27,
VAH,1521.85,173.631,452.129,1.605,.15,3.03,-3.20,-,-,-,-,,Virgin Australia,-,.455,-.5,.455,.47,.47,.45,-3.01,.56,.36,
VRT,1522.05,69.461,47.126,.423,-1.81,-,36.86,14.4,27.00,1.37,5.10,f,Virtus Health,-,5.29,+10,5.26,5.34,5.39,5.13,+.00,8.39,4.55,
VEI,2794.11,107.390,60.011,.191,.03,35.33,6.70,15.8,3.75,1.79,3.54,f,Vision Eye Institute,-,1.06,+.5,1.055,1.065,1.065,1.055,-1.45,1.10,.565,
VGI,-,.689,.453,.376,.59,7.97,1.77,265.8,-,-,-,,Vista Grp Intl,-,4.705,-,-,-,4.705,4.705,-1.92,5.50,2.43,
VTG,631.013,35.610,22.545,.252,-.04,-,17.40,9.6,7.98,2.18,4.78,f,Vita Grp,-,1.67,-9,1.67,1.69,1.80,1.60,-7.04,2.15,1.02,
VSC,173.008,10.673,9.247,.053,.36,2.64,7.62,12.5,3.50,2.18,3.68,,Vita Life Sciences,-,.95,+5,.95,.975,.95,.90,+3.63,1.60,.75,
VIT,16405.6,16.406,-,.351,-,-,-,-,-,-,-,,Vitaco Hldg,-,2.52,-,2.52,2.55,2.59,2.31,-,2.59,2.31,
VMT,649.234,485.425,1287.32,.052,.17,2.00,.86,39.5,-,-,-,,VMoto,X,.34,-,.345,.35,.36,.335,-1.92,.55,.32,
VEU,69.648,4.563,2.667,.555,-,-,-,-,-,-,-,,Vngd All-World ex-US,-,62.40,-40,62.00,62.80,62.88,61.28,-2.56,67.40,52.80,
VAF,71.777,3.965,.941,.243,-,-,-,-,-,-,-,,Vngd Aust FI Ind,-,49.91,-9,49.85,50.27,50.17,49.75,-2.10,52.00,48.55,
VGB,5.568,1.226,.251,.056,-,-,-,-,-,-,-,,Vngd Aust Govt Bond,-,49.04,-10,48.50,49.14,49.21,48.96,-2.13,52.19,47.11,
VHY,85.461,4.502,3.289,.551,-,-,-,-,-,-,-,p,Vngd Aust High Yield,-,59.26,+116,59.11,60.00,59.42,57.32,+.07,71.59,55.25,
VLC,6.965,.422,.329,.049,-,-,-,-,-,-,-,p,Vngd MSCI Au Large Co,-,57.71,+88,55.40,64.00,57.71,56.25,-.37,68.00,54.61,
VAP,54.511,3.123,1.982,.440,-,-,-,-,-,-,-,p,Vngd Aust Property,-,71.37,+24,70.80,72.00,71.80,69.86,-1.59,79.00,61.80,
VAS,152.691,9.002,5.649,1.141,-,-,-,-,-,-,-,p,Vngd Aust Shares,-,66.71,+125,66.00,66.90,66.96,64.67,-.01,76.84,62.10,
VSO,15.611,1.044,.403,.075,-,-,-,-,-,-,-,p,Vngd MSCI Au Small Co,-,41.70,+96,40.10,42.00,41.78,40.50,+.43,47.43,39.59,
VGE,10.705,.681,.325,.044,-,-,-,-,-,-,-,,Vngd FTSE Emerging,-,55.04,+118,54.40,55.40,55.05,53.41,+.27,65.00,50.23,
VGS,23.115,2.153,-,.111,-,-,-,-,-,-,-,,Vngd MSCI Intl Sh,-,58.20,-57,58.05,58.85,58.70,57.40,-2.89,63.40,50.60,
VGAD,30.641,.928,-,.034,-,-,-,-,-,-,-,,Vngd  MSCI Intl Sh H,-,51.21,+58,51.10,63.00,51.29,50.45,-.78,60.00,48.38,
VTS,29.729,2.863,1.804,.761,-,-,-,-,-,-,-,,Vngd US Total Market,-,143.41,-39,143.00,144.60,144.73,141.87,-2.19,150.08,108.23,
VET,3077.73,241.407,148.839,.024,-.11,-,-133.62,-,4.45,-,42.38,f,Vocation,-,.105,+2.1,.105,.11,.105,.085,+23.08,2.67,.068,
VOC,5761.15,116.742,55.100,1.473,.70,9.10,19.31,33.0,3.20,6.03,.50,f,Vocus Comms,-,6.37,+30,6.31,6.49,6.49,6.07,+3.02,6.59,5.04,
VTX,17017.9,1365.77,409.338,.021,-,-,-.14,-,-,-,-,,Vortex Pipes,X,.052,+.1,.05,.051,.055,.047,+.04,.08,.007,
VTXO,2746.46,465.451,-,.003,-,-,-,-,-,-,-,,  opt oct15,-,.024,+.2,.021,.024,.027,.021,+7.17,.053,.001,
WAA,67.879,7.146,10.486,.034,1.02,.96,2.60,37.7,7.30,.36,7.45,f,WAM Active,-,.98,+2.5,.96,.97,.98,.95,+.69,1.371,.905,
WAM,1049.11,85.467,54.058,.902,1.90,1.05,14.30,14.0,14.00,1.02,7.00,f,WAM Capital,-,2.00,+2,1.985,2.00,2.01,1.975,-.91,2.10,1.885,
WAX,269.795,22.901,19.409,.207,1.16,1.08,13.40,9.4,8.00,1.68,6.37,f,WAM Research,-,1.255,-.5,1.25,1.26,1.265,1.235,-2.32,1.265,1.095,
WCB,-,.153,4.646,.522,3.70,2.51,26.64,34.9,-,-,-,f,Warrnambool Cheese,-,9.30,-,8.16,9.89,9.30,9.30,-1.92,10.00,7.25,
WRG,-,31.532,31.842,.008,-.01,-,-,-,-,-,-,,Water Res Grp,-,.002,-,.002,.003,.002,.002,-1.92,.005,.001,
WAT,-,.439,.288,.036,1.54,.65,4.10,24.4,8.00,.51,8.00,f,Waterco,-,1.00,-,1.00,1.10,1.00,1.00,-1.92,1.12,.95,
WMK,420.569,21.820,20.074,.086,1.02,.97,-.87,-,4.50,-,4.57,p,Watermark Mkt fd,-,.985,+1,.98,.985,.985,.95,-.90,1.00,.80,
WTP,619.390,28.578,19.156,.165,1.21,.72,6.11,14.2,5.50,1.11,6.32,,Watpac,-,.87,+4.5,.855,.87,.87,.83,+3.53,.97,.69,
WDS,-,71.413,35.026,.015,.54,-,-6.20,-,5.25,-,-,f,WDS,-,-,-,-,-,.105,.105,-1.92,.88,.095,
WDE,99.439,5.435,-,.116,-,-,-,-,-,-,-,,Wealth Defender,-,.92,-1.5,.92,.955,.955,.92,-3.53,1.05,.92,
WEB,1132.81,33.050,39.375,.345,-,-,21.95,19.4,13.50,1.63,3.17,f,Webjet,-,4.26,+35,4.22,4.27,4.26,3.98,+7.03,4.38,2.56,
WBA,3724.73,35.342,12.042,.546,-,-,3.70,42.4,1.00,3.70,.64,f,Webster,-,1.57,+10,1.55,1.575,1.585,1.47,+4.88,2.00,1.00,
WBAPA,-,.004,.004,-,-,-,-,-,4.50,-,2.90,f,  9% cum pf,-,1.55,-4.5,-,-,1.55,1.505,-4.83,1.55,1.35,
WLL,73.539,4.526,2.881,.180,.43,10.70,24.91,18.5,20.50,1.22,4.46,f,Wellcom Grp,-,4.60,+40,4.50,4.60,4.60,4.05,+7.60,4.90,3.04,
WES,11265.9,440.858,390.777,44.051,4.85,8.08,216.10,18.1,200.00,1.08,5.10,f,Wesfarmers,X,39.20,+1,39.13,39.80,39.73,38.65,-1.90,46.95,38.45,
WFD,30243.2,1033.26,383.731,20.261,4.99,1.95,54.27,18.0,32.85,1.65,3.37,,Westfield Corp,-,9.75,+12,9.70,9.80,9.86,9.63,-.68,10.66,7.28,
WIC,184.143,11.873,17.586,.109,.98,.86,-15.50,-,9.00,-,10.71,f,Westoz Investment,-,.84,+2,.84,.86,.85,.83,+.52,1.20,.795,
WICOA,-,.045,-,-,-,-,-,-,-,-,-,,  opt aug16,-,.01,-,.001,.009,.01,.01,-1.92,.01,.01,
WBC,29305.7,1136.50,920.359,101.089,11.84,2.68,243.00,13.1,185.00,1.31,5.83,f,Westpac Banking,-,31.75,+125,31.63,31.75,31.75,30.15,+2.18,40.07,29.20,
WHF,61.059,4.021,5.083,.343,4.51,.95,16.69,25.8,17.00,.98,3.95,f,Whitefield,-,4.30,+9,4.25,4.30,4.35,4.18,+.21,4.95,3.90,
WHFPA,-,-,-,-,-,-,-,-,8.00,-,-,f,  8% cum pf,-,-,-,-,-,1.147,1.147,-1.92,1.221,1.147,
WIG,57.000,11.854,10.367,.111,.40,2.50,-8.50,-,4.35,-,4.35,f,Wilson Grp,-,1.00,-1,.945,.995,1.01,.98,-2.91,1.25,.62,
WOW,16779.4,789.964,430.648,31.437,3.62,6.86,170.80,14.5,139.00,1.23,5.60,f,Woolworths,-,24.82,+8,24.80,24.83,25.17,24.36,-1.60,36.00,24.36,
WNS,-,.029,.043,-,-.04,-,-.35,-,-,-,-,,World.Net Services,-,-,-,-,-,.01,.01,-1.92,.03,.01,
WRR,452.903,24.005,4.622,.015,.12,2.92,5.13,6.8,-,-,-,,World Reach,-,.35,+1.5,.33,.38,.35,.29,+2.55,.55,.115,
WOR,7122.78,337.548,175.878,1.589,-,-,-22.22,-,56.00,-,8.62,,WorleyParsons,-,6.50,+3,6.45,6.53,6.60,6.13,-1.46,16.11,6.13,
XRO,159.576,7.075,8.247,1.665,-,-,-53.95,-,-,-,-,,Xero,-,12.19,-52,11.98,12.19,12.89,11.90,-6.01,25.60,11.90,
XPD,305.000,10.657,-,.065,-,-,-,-,-,-,-,,XPD Soccer Gear Grp,-,.17,-2,.16,.18,.19,.17,-12.45,.44,.16,
XRF,42.075,8.527,20.178,.026,.11,1.82,2.00,10.0,1.20,1.67,6.00,f,XRF Scientific,-,.20,+1.5,.18,.20,.20,.185,+6.19,.24,.17,
XTE,5.705,3.484,16.366,.008,.08,4.88,1.10,35.5,-,-,-,,XTEK,X,.39,+1,.40,.42,.415,.38,+.71,.60,.041,
YHL,-,-,.020,.021,-,-,8.55,3.5,-,-,-,,Yanghao Int'l,-,.30,-,-,-,.30,.30,-1.92,.30,.30,
YBR,559.839,16.489,25.905,.110,.15,2.63,-.96,-,-,-,-,,Yellow Brick Road,-,.395,-2.5,.395,.40,.44,.395,-7.88,.68,.39,
YOW,895.282,130.561,93.191,.172,.13,8.81,-2.76,-,-,-,-,,Yowie Grp,-,1.145,-3.5,1.145,1.16,1.195,1.13,-4.89,1.33,.44,
YOWO,11.000,13.299,6.854,.017,-,-,-,-,-,-,-,,  opt dec15,-,.935,-3.5,.92,.955,.97,.935,-5.53,1.10,.28,
YPB,533.000,12.730,17.737,.015,.11,2.36,-2.77,-,-,-,-,,YPB Grp,-,.26,+1,.25,.26,.275,.25,+2.08,.44,.17,
YPBO,275.469,3.031,-,.005,-,-,-,-,-,-,-,,  opt oct17,-,.115,+1.5,.08,.12,.115,.10,+13.08,.26,.055,
ZNZ,383.166,18.646,17.539,2.084,.56,9.30,1.72,302.9,22.30,.08,4.28,,Z Energy,-,5.21,-28,5.20,5.35,5.34,5.03,-7.02,5.84,3.45,
ZER,80.000,2.588,2.584,.030,.28,1.14,-74.22,-,-,-,-,,Zeta Res,-,.32,-,.28,.32,.32,.32,-1.92,.70,.32,
ZERO,-,.011,.133,-,-,-,-,-,-,-,-,,  opt jun16,-,.01,-,-,-,.01,.01,-1.92,.011,.01,
ZGL,10.000,10.351,28.836,.038,.33,.53,1.09,16.1,.70,1.56,4.00,,Zicom Grp,-,.175,+.5,.16,.18,.175,.175,+1.02,.265,.15,
ZMG,-,13.519,5.204,.004,-,-,.01,600.0,-,-,-,,Zingmobile Grp,-,.06,-,.032,.11,.06,.06,-1.92,.06,.032,
ZIP,836.116,101.806,12.317,.072,.08,14.62,-8.21,-,-,-,-,,ZipTel,-,1.17,+10,1.16,1.17,1.175,1.07,+7.42,1.24,.145,
ZIPO,122.290,9.599,.802,.014,-,-,-,-,-,-,-,,  opt dec16,-,.82,+5,.82,.84,.835,.705,+4.57,.90,.03,

"Notes: R: ex rights issue; B: ex bonus issue; X: ex capital return or ex premium or reconstructed past 12 months"
